# Wall heat-flux
# Time          	patch           	min             	max             	integral        
1376            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1377            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1378            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1379            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1380            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1381            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1382            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1383            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1384            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1385            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1386            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1387            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1388            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1389            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1390            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1391            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1392            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1393            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1394            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1395            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1396            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1397            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1398            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1399            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1400            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1401            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1402            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1403            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1404            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1405            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1406            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1407            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1408            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1409            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1410            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1411            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1412            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1413            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1414            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1415            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1416            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1417            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1418            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1419            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1420            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1421            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1422            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1423            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1424            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1425            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1426            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1427            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1428            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1429            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1430            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1431            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1432            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1433            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1434            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1435            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1436            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1437            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1438            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1439            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1440            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1441            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1442            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1443            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1444            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1445            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1446            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1447            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1448            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1449            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1450            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1451            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1452            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1453            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1454            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1455            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1456            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1457            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1458            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1459            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1460            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1461            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1462            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1463            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1464            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1465            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1466            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1467            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1468            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1469            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1470            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1471            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1472            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1473            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1474            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1475            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1476            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1477            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1478            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1479            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1480            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1481            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1482            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1483            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1484            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1485            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1486            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1487            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1488            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1489            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1490            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1491            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1492            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1493            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1494            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1495            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1496            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1497            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1498            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1499            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1500            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1501            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1502            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1503            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1504            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1505            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1506            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1507            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1508            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1509            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1510            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1511            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1512            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1513            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1514            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1515            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1516            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1517            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1518            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1519            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1520            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1521            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1522            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1523            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1524            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1525            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1526            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1527            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1528            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1529            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1530            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1531            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1532            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1533            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1534            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1535            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1536            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1537            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1538            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1539            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1540            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1541            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1542            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1543            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1544            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1545            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1546            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1547            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1548            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1549            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1550            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1551            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1552            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1553            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1554            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1555            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1556            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1557            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1558            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1559            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1560            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1561            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1562            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1563            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1564            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1565            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1566            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1567            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1568            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1569            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1570            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1571            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1572            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1573            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1574            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1575            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1576            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1577            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1578            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1579            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1580            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1581            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1582            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1583            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1584            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1585            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1586            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1587            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1588            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1589            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1590            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1591            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1592            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1593            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1594            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1595            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1596            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1597            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1598            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1599            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1600            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1601            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1602            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1603            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1604            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1605            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1606            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1607            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1608            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1609            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1610            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1611            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1612            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1613            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1614            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1615            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1616            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1617            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1618            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1619            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1620            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1621            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1622            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1623            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1624            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1625            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1626            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1627            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1628            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1629            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1630            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1631            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1632            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1633            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1634            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1635            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1636            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1637            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1638            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1639            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1640            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1641            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1642            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1643            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1644            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1645            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1646            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1647            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1648            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1649            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1650            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1651            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1652            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1653            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1654            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1655            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1656            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1657            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1658            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1659            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1660            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1661            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1662            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1663            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1664            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1665            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1666            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1667            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1668            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1669            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1670            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1671            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1672            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1673            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1674            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1675            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1676            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1677            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1678            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1679            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1680            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1681            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1682            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1683            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1684            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1685            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1686            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1687            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1688            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1689            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1690            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1691            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1692            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1693            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1694            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1695            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1696            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1697            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1698            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1699            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1700            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1701            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1702            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1703            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1704            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1705            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1706            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1707            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1708            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1709            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1710            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1711            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1712            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1713            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1714            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1715            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1716            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1717            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1718            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1719            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1720            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1721            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1722            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1723            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1724            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1725            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1726            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1727            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1728            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1729            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1730            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1731            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1732            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
1733            	chipFace	-6.67500000e-05	-6.67500000e-05	-2.67000000e-08
