# Wall heat-flux
# Time          	patch           	min             	max             	integral        
27              	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
28              	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
29              	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
30              	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
31              	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
32              	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
33              	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
34              	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
35              	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
36              	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
37              	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
38              	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
39              	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
40              	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
41              	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
42              	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
43              	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
44              	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
45              	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
46              	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
47              	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
48              	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
49              	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
50              	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
51              	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
52              	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
53              	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
54              	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
55              	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
56              	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
57              	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
58              	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
59              	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
60              	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
61              	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
62              	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
63              	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
64              	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
65              	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
66              	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
67              	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
68              	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
69              	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
70              	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
71              	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
72              	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
73              	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
74              	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
75              	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
76              	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
77              	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
78              	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
79              	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
80              	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
81              	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
82              	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
83              	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
84              	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
85              	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
86              	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
87              	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
88              	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
89              	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
90              	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
91              	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
92              	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
93              	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
94              	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
95              	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
96              	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
97              	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
98              	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
99              	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
100             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
101             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
102             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
103             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
104             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
105             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
106             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
107             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
108             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
109             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
110             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
111             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
112             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
113             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
114             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
115             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
116             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
117             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
118             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
119             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
120             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
121             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
122             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
123             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
124             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
125             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
126             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
127             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
128             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
129             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
130             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
131             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
132             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
133             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
134             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
135             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
136             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
137             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
138             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
139             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
140             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
141             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
142             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
143             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
144             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
145             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
146             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
147             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
148             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
149             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
150             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
151             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
152             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
153             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
154             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
155             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
156             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
157             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
158             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
159             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
160             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
161             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
162             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
163             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
164             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
165             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
166             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
167             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
168             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
169             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
170             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
171             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
172             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
173             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
174             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
175             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
176             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
177             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
178             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
179             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
180             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
181             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
182             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
183             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
184             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
185             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
186             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
187             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
188             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
189             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
190             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
191             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
192             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
193             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
194             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
195             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
196             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
197             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
198             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
199             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
200             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
201             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
202             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
203             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
204             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
205             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
206             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
207             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
208             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
209             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
210             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
211             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
212             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
213             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
214             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
215             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
216             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
217             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
218             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
219             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
220             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
221             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
222             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
223             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
224             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
225             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
226             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
227             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
228             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
229             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
230             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
231             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
232             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
233             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
234             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
235             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
236             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
237             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
238             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
239             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
240             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
241             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
242             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
243             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
244             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
245             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
246             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
247             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
248             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
249             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
250             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
251             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
252             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
253             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
254             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
255             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
256             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
257             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
258             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
259             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
260             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
261             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
262             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
263             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
264             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
265             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
266             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
267             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
268             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
269             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
270             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
271             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
272             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
273             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
274             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
275             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
276             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
277             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
278             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
279             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
280             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
281             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
282             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
283             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
284             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
285             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
286             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
287             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
288             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
289             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
290             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
291             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
292             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
293             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
294             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
295             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
296             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
297             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
298             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
299             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
300             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
301             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
302             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
303             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
304             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
305             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
306             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
307             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
308             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
309             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
310             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
311             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
312             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
313             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
314             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
315             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
316             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
317             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
318             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
319             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
320             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
321             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
322             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
323             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
324             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
325             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
326             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
327             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
328             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
329             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
330             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
331             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
332             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
333             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
334             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
335             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
336             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
337             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
338             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
339             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
340             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
341             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
342             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
343             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
344             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
345             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
346             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
347             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
348             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
349             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
350             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
351             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
352             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
353             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
354             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
355             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
356             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
357             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
358             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
359             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
360             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
361             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
362             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
363             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
364             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
365             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
366             	chipFace	-6.67499999e-05	-6.67499999e-05	-2.67000000e-08
